USPS|GEOID|GEOIDFQ|ANSICODE|NAME|ALAND|AWATER|ALAND_SQMI|AWATER_SQMI|INTPTLAT|INTPTLONG
TX|48449|0500000US48449|01384010|Titus County|1052318225|50093211|406.302|19.341|33.21439|-94.967707
TX|48451|0500000US48451|01384011|Tom Green County|3942790919|47251782|1522.32|18.244|31.397267|-100.464381
TX|48453|0500000US48453|01384012|Travis County|2575354868|79451592|994.35|30.676|30.239526|-97.691053
TX|48455|0500000US48455|01384013|Trinity County|1797080060|52101459|693.857|20.116|31.096675|-95.151687
TX|48457|0500000US48457|01384014|Tyler County|2393835986|29416187|924.265|11.358|30.769295|-94.375656
TX|48459|0500000US48459|01384015|Upshur County|1509910849|24878112|582.98|9.605|32.735349|-94.941184
TX|48461|0500000US48461|01384016|Upton County|3215010579|464309|1241.323|0.179|31.353688|-102.041592
TX|48463|0500000US48463|01384017|Uvalde County|4019458694|17382922|1551.922|6.712|29.350301|-99.768413
TX|48465|0500000US48465|01384018|Val Verde County|8144864531|227710428|3144.75|87.919|29.875285|-101.143324
TX|48467|0500000US48467|01384019|Van Zandt County|2182254959|44145130|842.573|17.045|32.558787|-95.836906
TX|48469|0500000US48469|01384020|Victoria County|2284593988|17476842|882.087|6.748|28.79637|-96.971198
TX|48471|0500000US48471|01384021|Walker County|2031140296|44731780|784.228|17.271|30.743126|-95.569842
TX|48473|0500000US48473|01384022|Waller County|1329572938|11808615|513.351|4.559|30.01359|-95.982149
TX|48475|0500000US48475|01384023|Ward County|2164200985|624206|835.603|0.241|31.503102|-103.097418
TX|48477|0500000US48477|01384024|Washington County|1564860611|45466197|604.196|17.555|30.215075|-96.410272
TX|48479|0500000US48479|01384025|Webb County|8706239563|36502175|3361.498|14.094|27.746536|-99.335503
TX|48481|0500000US48481|01384026|Wharton County|2813099004|21306089|1086.144|8.226|29.27848|-96.229674
TX|48483|0500000US48483|01384027|Wheeler County|2368629234|2455912|914.533|0.948|35.392622|-100.253088
TX|48485|0500000US48485|01384028|Wichita County|1625458198|13645958|627.593|5.269|33.988176|-98.708069
TX|48487|0500000US48487|01384029|Wilbarger County|2514738082|18202665|970.946|7.028|34.08492|-99.24244
TX|48489|0500000US48489|01384030|Willacy County|1529680759|502856278|590.613|194.154|26.481861|-97.594731
TX|48491|0500000US48491|01384031|Williamson County|2890092199|41472527|1115.871|16.013|30.649082|-97.605065
TX|48493|0500000US48493|01384032|Wilson County|2081664826|12109332|803.735|4.675|29.173883|-98.086734
TX|48495|0500000US48495|01384033|Winkler County|2178876267|19838|841.269|0.008|31.827936|-102.971934
TX|48497|0500000US48497|01384034|Wise County|2342472464|46883061|904.434|18.102|33.217314|-97.662987
TX|48499|0500000US48499|01384035|Wood County|1671238342|130665022|645.269|50.45|32.783588|-95.382166
TX|48501|0500000US48501|01384036|Yoakum County|2071252463|34329|799.715|0.013|33.162339|-102.832241
TX|48503|0500000US48503|01384037|Young County|2368539781|42371869|914.498|16.36|33.158778|-98.67839
TX|48505|0500000US48505|01384038|Zapata County|2585883699|154363485|998.415|59.6|26.996981|-99.182603
TX|48507|0500000US48507|01384039|Zavala County|3360268855|11208708|1297.407|4.328|28.864652|-99.75983
UT|49001|0500000US49001|01448015|Beaver County|6689710378|5298466|2582.912|2.046|38.357535|-113.238948
UT|49003|0500000US49003|01455966|Box Elder County|14973507318|2455159788|5781.304|947.943|41.622623|-113.060252
UT|49005|0500000US49005|01448017|Cache County|3016525108|21115035|1164.687|8.153|41.734122|-111.745399
UT|49007|0500000US49007|01448018|Carbon County|3831481444|15484607|1479.343|5.979|39.673284|-110.588484
UT|49009|0500000US49009|01448019|Daggett County|1803962589|61233356|696.514|23.642|40.890099|-109.505785
UT|49011|0500000US49011|01448020|Davis County|841485733|804221133|324.899|310.512|41.037748|-112.201943
UT|49013|0500000US49013|01448021|Duchesne County|8379965580|38811228|3235.523|14.985|40.289393|-110.429584
UT|49015|0500000US49015|01448022|Emery County|11558171940|24695312|4462.635|9.535|39.009025|-110.7211
UT|49017|0500000US49017|01448023|Garfield County|13414986678|75978582|5179.556|29.335|37.831663|-111.450907
UT|49019|0500000US49019|01448024|Grand County|9512657345|30634866|3672.858|11.828|38.974326|-109.57345
UT|49021|0500000US49021|01448025|Iron County|8537039955|11383428|3296.17|4.395|37.909304|-113.30674
UT|49023|0500000US49023|01455158|Juab County|8784753330|36271580|3391.812|14.005|39.71412|-112.790471
UT|49025|0500000US49025|01448026|Kane County|10344775616|292844032|3994.14|113.068|37.275089|-111.815329
UT|49027|0500000US49027|01448027|Millard County|17574316047|133292859|6785.482|51.465|38.935611|-113.155015
UT|49029|0500000US49029|01448028|Morgan County|1577814097|4437370|609.197|1.713|41.091027|-111.577885
UT|49031|0500000US49031|01448029|Piute County|1963753817|20286511|758.21|7.833|38.335881|-112.129375
UT|49033|0500000US49033|01448030|Rich County|2664471762|149106410|1028.758|57.57|41.627598|-111.240227
UT|49035|0500000US49035|01448031|Salt Lake County|1949519819|136760850|752.714|52.804|40.667205|-111.921602
UT|49037|0500000US49037|01448032|San Juan County|20263255791|285213894|7823.687|110.122|37.602633|-109.791574
UT|49039|0500000US49039|01448033|Sanpete County|4117605585|32165096|1589.816|12.419|39.373426|-111.576933
UT|49041|0500000US49041|01448034|Sevier County|4948109927|20139931|1910.476|7.776|38.746824|-111.81193
UT|49043|0500000US49043|01448035|Summit County|4845033184|26020940|1870.678|10.047|40.87206|-110.968486
UT|49045|0500000US49045|01448036|Tooele County|18234216155|636477482|7040.271|245.745|40.467753|-113.123979
UT|49047|0500000US49047|01448037|Uintah County|11610607648|55966010|4482.881|21.609|40.125887|-109.517748
UT|49049|0500000US49049|01448038|Utah County|5191527690|362177791|2004.46|139.838|40.120418|-111.668563
UT|49051|0500000US49051|01448039|Wasatch County|3048291105|79107622|1176.952|30.544|40.334884|-111.161568
UT|49053|0500000US49053|01448040|Washington County|6287425935|7782768|2427.589|3.005|37.262531|-113.4878
UT|49055|0500000US49055|01448041|Wayne County|6374203169|14660834|2461.094|5.661|38.259856|-110.990872
UT|49057|0500000US49057|01448042|Weber County|1582541446|126602103|611.023|48.881|41.270325|-111.876882
VT|50001|0500000US50001|01461757|Addison County|1984789908|107310066|766.332|41.433|44.031248|-73.141581
VT|50003|0500000US50003|01461758|Bennington County|1746267702|6894915|674.238|2.662|43.035328|-73.111496
VT|50005|0500000US50005|01461759|Caledonia County|1681457276|22348340|649.214|8.629|44.468791|-72.112168
VT|50007|0500000US50007|01461760|Chittenden County|1390485616|217019156|536.87|83.792|44.464859|-73.069943
VT|50009|0500000US50009|01461761|Essex County|1715531818|28687244|662.371|11.076|44.724021|-71.732736
VT|50011|0500000US50011|01461762|Franklin County|1634182008|150650897|630.961|58.167|44.858964|-72.909402
VT|50013|0500000US50013|01461763|Grand Isle County|211786413|288950787|81.771|111.565|44.801787|-73.300759
VT|50015|0500000US50015|01461764|Lamoille County|1194636488|12752267|461.252|4.924|44.611192|-72.632659
VT|50017|0500000US50017|01461765|Orange County|1779346349|12002247|687.009|4.634|44.003373|-72.369579
VT|50019|0500000US50019|01461766|Orleans County|1798858280|71431302|694.543|27.58|44.828442|-72.25163
VT|50021|0500000US50021|01461767|Rutland County|2410117554|38757380|930.552|14.964|43.612399|-73.060304
VT|50023|0500000US50023|01461768|Washington County|1779478075|21516903|687.06|8.308|44.288582|-72.629292
VT|50025|0500000US50025|01461769|Windham County|2035607585|32917188|785.953|12.709|42.995278|-72.721867
VT|50027|0500000US50027|01461770|Windsor County|2510072157|19365931|969.144|7.477|43.572447|-72.598814
VA|51001|0500000US51001|01480091|Accomack County|1163694069|2229291902|449.305|860.734|37.763493|-75.75496
VA|51003|0500000US51003|01675170|Albemarle County|1866026952|14209443|720.477|5.486|38.024184|-78.553506
VA|51005|0500000US51005|01673675|Alleghany County|1156616569|8162739|446.572|3.152|37.787905|-80.008669
VA|51007|0500000US51007|01497770|Amelia County|926821222|8201743|357.848|3.167|37.331927|-77.977462
VA|51009|0500000US51009|01480095|Amherst County|1227554630|12898686|473.962|4.98|37.629301|-79.154756
VA|51011|0500000US51011|01497238|Appomattox County|865635288|3206454|334.224|1.238|37.370725|-78.81094
VA|51013|0500000US51013|01480097|Arlington County|67332999|273562|25.997|0.106|38.878337|-77.100703
VA|51015|0500000US51015|01480098|Augusta County|2504708898|9537134|967.074|3.682|38.172643|-79.140793
VA|51017|0500000US51017|01673638|Bath County|1370626020|14039989|529.202|5.421|38.068368|-79.731203
VA|51019|0500000US51019|01674818|Bedford County|1968687989|42062330|760.115|16.24|37.312677|-79.526862
VA|51021|0500000US51021|01494613|Bland County|926296537|2561891|357.645|0.989|37.130612|-81.125853
VA|51023|0500000US51023|01674418|Botetourt County|1401898962|12126228|541.276|4.682|37.565445|-79.797552
VA|51025|0500000US51025|01493961|Brunswick County|1466843020|8366367|566.351|3.23|36.764204|-77.861483
VA|51027|0500000US51027|01497431|Buchanan County|1302403773|2787537|502.861|1.076|37.26812|-82.038151
VA|51029|0500000US51029|01501502|Buckingham County|1501196300|9897973|579.615|3.822|37.573928|-78.529169
VA|51031|0500000US51031|01674917|Campbell County|1303430806|8887975|503.257|3.432|37.210152|-79.095428
VA|51033|0500000US51033|01480107|Caroline County|1365870118|24919389|527.365|9.621|38.028033|-77.353736
VA|51035|0500000US51035|01480108|Carroll County|1229575915|7586189|474.742|2.929|36.732002|-80.727819
VA|51036|0500000US51036|01480109|Charles City County|473711541|55274654|182.901|21.342|37.361054|-77.05417
VA|51037|0500000US51037|01492442|Charlotte County|1231010112|5809377|475.296|2.243|37.009042|-78.658568
VA|51041|0500000US51041|01480111|Chesterfield County|1096885411|34956374|423.51|13.497|37.378434|-77.585847
VA|51043|0500000US51043|01690562|Clarke County|455729717|5685739|175.958|2.195|39.11505|-77.990598
VA|51045|0500000US51045|01673664|Craig County|849770352|2793174|328.098|1.078|37.447136|-80.290181
VA|51047|0500000US51047|01497831|Culpeper County|982038284|9006330|379.167|3.477|38.48593|-77.956476
VA|51049|0500000US51049|01494109|Cumberland County|770459813|5917838|297.476|2.285|37.520189|-78.252836
VA|51051|0500000US51051|01497376|Dickenson County|855841895|8100224|330.442|3.128|37.136701|-82.34922
VA|51053|0500000US51053|01690739|Dinwiddie County|1304919895|8971935|503.832|3.464|37.073498|-77.635492
VA|51057|0500000US51057|01480118|Essex County|666532187|74795384|257.35|28.879|37.935475|-76.927904
VA|51059|0500000US51059|01480119|Fairfax County|1012740183|40014052|391.021|15.45|38.82952|-77.273252
VA|51061|0500000US51061|01480120|Fauquier County|1678296520|9665074|647.994|3.732|38.744096|-77.8215
VA|51063|0500000US51063|01494354|Floyd County|986585624|2190748|380.923|0.846|36.931433|-80.350266
VA|51065|0500000US51065|01494061|Fluvanna County|741127029|10770093|286.151|4.158|37.83074|-78.28338
VA|51067|0500000US51067|01494434|Franklin County|1788673577|54402654|690.611|21.005|36.989234|-79.883054
VA|51069|0500000US51069|01480124|Frederick County|1070014052|5860137|413.135|2.263|39.200322|-78.269606
VA|51071|0500000US51071|01494551|Giles County|925207267|11232367|357.225|4.337|37.314575|-80.707043
VA|51073|0500000US51073|01480126|Gloucester County|564137385|181734808|217.815|70.168|37.404003|-76.523085
VA|51075|0500000US51075|01674271|Goochland County|732976919|21963396|283.004|8.48|37.718814|-77.917626
VA|51077|0500000US51077|01501196|Grayson County|1144218744|9792930|441.785|3.781|36.652374|-81.215787
VA|51079|0500000US51079|01480129|Greene County|403900813|1680200|155.947|0.649|38.297981|-78.470163
VA|51081|0500000US51081|01501122|Greensville County|765023835|4132839|295.377|1.596|36.680336|-77.560277
VA|51083|0500000US51083|01496705|Halifax County|2117913710|30524197|817.731|11.785|36.766461|-78.939614
VA|51085|0500000US51085|01480132|Hanover County|1211105198|12701747|467.61|4.904|37.760215|-77.491317
VA|51087|0500000US51087|01480133|Henrico County|605188387|28877892|233.665|11.15|37.43752|-77.300333
VA|51089|0500000US51089|01502770|Henry County|990284607|5269786|382.351|2.035|36.620612|-79.980662
VA|51091|0500000US51091|01673774|Highland County|1075266882|1791756|415.163|0.692|38.366243|-79.564472
VA|51093|0500000US51093|01702378|Isle of Wight County|817622002|122098650|315.686|47.143|36.901418|-76.707569
VA|51095|0500000US51095|01480135|James City County|368550689|95239461|142.298|36.772|37.324837|-76.777888
VA|51097|0500000US51097|01480136|King and Queen County|816196628|28929271|315.135|11.17|37.717772|-76.905581
VA|51099|0500000US51099|01480137|King George County|465269714|21051474|179.642|8.128|38.277|-77.16283
VA|51101|0500000US51101|01480138|King William County|709424830|31090172|273.91|12.004|37.70826|-77.091054
VA|51103|0500000US51103|01480139|Lancaster County|345309187|254066426|133.325|98.096|37.704842|-76.412655
VA|51105|0500000US51105|01496538|Lee County|1127622849|4896599|435.378|1.891|36.701721|-83.130112
VA|51107|0500000US51107|01480141|Loudoun County|1335776877|14472730|515.746|5.588|39.0812|-77.638898
VA|51109|0500000US51109|01494707|Louisa County|1282219141|37801547|495.068|14.595|37.972704|-77.959795
VA|51111|0500000US51111|01492239|Lunenburg County|1118099346|1743629|431.701|0.673|36.945555|-78.240528
VA|51113|0500000US51113|01494590|Madison County|830449696|3206145|320.638|1.238|38.412059|-78.276961
VA|51115|0500000US51115|01480145|Mathews County|222510315|430069413|85.912|166.051|37.429301|-76.263794
VA|51117|0500000US51117|01500747|Mecklenburg County|1619544357|139655796|625.31|53.921|36.687256|-78.368959
VA|51119|0500000US51119|01480147|Middlesex County|337548260|208316462|130.328|80.431|37.606782|-76.520113
VA|51121|0500000US51121|01674630|Montgomery County|1001932814|6278535|386.848|2.424|37.176103|-80.388485
VA|51125|0500000US51125|01500936|Nelson County|1219224525|8983981|470.745|3.469|37.789586|-78.883123
VA|51127|0500000US51127|01480150|New Kent County|543978925|35605783|210.031|13.747|37.508572|-76.99883
VA|51131|0500000US51131|01480151|Northampton County|548338657|1511361562|211.715|583.54|37.311711|-75.920145
VA|51133|0500000US51133|01480152|Northumberland County|495808166|243884093|191.433|94.164|37.857727|-76.39001
VA|51135|0500000US51135|01493928|Nottoway County|807821656|4286013|311.902|1.655|37.14103|-78.053993
VA|51137|0500000US51137|01494761|Orange County|881782627|7234075|340.458|2.793|38.249326|-78.011092
VA|51139|0500000US51139|01500440|Page County|802941007|8378551|310.017|3.235|38.623209|-78.491872
VA|51141|0500000US51141|01497999|Patrick County|1250852600|7141128|482.957|2.757|36.66723|-80.286371
VA|51143|0500000US51143|01480157|Pittsylvania County|2509705678|23903853|969.003|9.229|36.821721|-79.398502
VA|51145|0500000US51145|01674225|Powhatan County|673921301|5444149|260.202|2.102|37.549404|-77.912855
VA|51147|0500000US51147|01492359|Prince Edward County|906356792|10079283|349.946|3.892|37.224881|-78.432957
VA|51149|0500000US51149|01480160|Prince George County|687232231|42745196|265.342|16.504|37.187325|-77.220993
VA|51153|0500000US51153|01480161|Prince William County|868329511|30896235|335.264|11.929|38.701119|-77.479579
VA|51155|0500000US51155|01501465|Pulaski County|828380601|24874327|319.84|9.604|37.063385|-80.713444
VA|51157|0500000US51157|01673976|Rappahannock County|689901412|2141898|266.372|0.827|38.684521|-78.168263
VA|51159|0500000US51159|01480164|Richmond County|495925425|64458630|191.478|24.888|37.942894|-76.730561
VA|51161|0500000US51161|01480165|Roanoke County|648919632|1752264|250.549|0.677|37.330792|-80.191237
VA|51163|0500000US51163|01480166|Rockbridge County|1545053246|8821790|596.548|3.406|37.814517|-79.447754
VA|51165|0500000US51165|01488970|Rockingham County|2200961571|10639219|849.796|4.108|38.507612|-78.885329
VA|51167|0500000US51167|01497573|Russell County|1226421358|7558480|473.524|2.918|36.930664|-82.092828
VA|51169|0500000US51169|01498172|Scott County|1387786254|8105327|535.827|3.129|36.712776|-82.613624
VA|51171|0500000US51171|01673918|Shenandoah County|1315922149|9714041|508.08|3.751|38.856204|-78.573987
VA|51173|0500000US51173|01500545|Smyth County|1169221970|3289170|451.439|1.27|36.84205|-81.539649
VA|51175|0500000US51175|01480171|Southampton County|1552048322|8090239|599.249|3.124|36.720068|-77.103813
VA|51177|0500000US51177|01480172|Spotsylvania County|1041025686|32952876|401.942|12.723|38.182431|-77.657226
VA|51179|0500000US51179|01480173|Stafford County|695382261|29942920|268.489|11.561|38.423084|-77.458048
VA|51181|0500000US51181|01480174|Surry County|722475736|81216899|278.949|31.358|37.119761|-76.880172
VA|51183|0500000US51183|01690257|Sussex County|1269725163|6739208|490.244|2.602|36.926645|-77.259732
VA|51185|0500000US51185|01497748|Tazewell County|1343663005|2920222|518.791|1.128|37.125395|-81.562924
VA|51187|0500000US51187|01674058|Warren County|555738467|8583335|214.572|3.314|38.908221|-78.207594
VA|51191|0500000US51191|01498359|Washington County|1453483675|12984241|561.193|5.013|36.747799|-81.950327
VA|51193|0500000US51193|01480179|Westmoreland County|593954105|61106478|229.327|23.593|38.109311|-76.803933
VA|51195|0500000US51195|01496656|Wise County|1044913736|5238463|403.443|2.023|36.974561|-82.62156
VA|51197|0500000US51197|01501379|Wythe County|1196450509|7232494|461.952|2.792|36.899879|-81.083027
VA|51199|0500000US51199|01480182|York County|271178808|285632249|104.703|110.283|37.220914|-76.395533
VA|51510|0500000US51510|01498415|Alexandria city|38682329|1069027|14.935|0.413|38.818815|-77.083227
VA|51520|0500000US51520|01498416|Bristol city|33342734|315904|12.874|0.122|36.617213|-82.157548
VA|51530|0500000US51530|01498417|Buena Vista city|16674746|219580|6.438|0.085|37.729404|-79.35809
VA|51540|0500000US51540|01789068|Charlottesville city|26535237|46121|10.245|0.018|38.037658|-78.485381
VA|51550|0500000US51550|01498558|Chesapeake city|876598076|32349701|338.456|12.49|36.679376|-76.301788
VA|51570|0500000US51570|01498420|Colonial Heights city|19475359|709878|7.519|0.274|37.261685|-77.396804
VA|51580|0500000US51580|01789069|Covington city|14163840|521494|5.469|0.201|37.78106|-79.985434
VA|51590|0500000US51590|01498421|Danville city|110858280|2327666|42.803|0.899|36.581754|-79.408258
VA|51595|0500000US51595|01498422|Emporia city|17168110|124635|6.629|0.048|36.696182|-77.535975
VA|51600|0500000US51600|01789070|Fairfax city|16163920|84155|6.241|0.032|38.853183|-77.299025
VA|51610|0500000US51610|01498423|Falls Church city|5300254|32|2.046|0.|38.884722|-77.175603
VA|51620|0500000US51620|01498424|Franklin city|21438217|227442|8.277|0.088|36.684014|-76.941396
VA|51630|0500000US51630|01498425|Fredericksburg city|27066492|178344|10.45|0.069|38.299272|-77.486658
VA|51640|0500000US51640|01498426|Galax city|21332082|105290|8.236|0.041|36.66564|-80.914308
